event,fighter_1,fighter_2,result,method,round,time,fighter_1_elo_start,fighter_2_elo_start,fighter_1_elo_end,fighter_2_elo_end
UFC Fight Night: Volkov vs. Aspinall,Makwan Amirkhani,Mike Grundy,win,SUB,1,0:57,1511.57,1487.68,1534.85,1464.4
UFC Fight Night: Volkov vs. Aspinall,Ilia Topuria,Jai Herbert,win,KO/TKO,2,1:07,1574.93,1491.44,1594.04,1472.33
UFC Fight Night: Volkov vs. Aspinall,Molly McCann,Luana Carolina,win,KO/TKO,3,1:52,1510.81,1531.35,1537.29,1504.87
UFC Fight Night: Volkov vs. Aspinall,Gunnar Nelson,Takashi Sato,win,U-DEC,3,5:00,1586.17,1505.0,1601.58,1489.59
UFC Fight Night: Volkov vs. Aspinall,Paddy Pimblett,Kazula Vargas,win,SUB,1,3:49,1524.01,1482.04,1546.0,1460.05
UFC Fight Night: Volkov vs. Aspinall,Arnold Allen,Dan Hooker,win,KO/TKO,1,2:33,1647.78,1597.77,1669.21,1576.34
UFC Fight Night: Volkov vs. Aspinall,Tom Aspinall,Alexander Volkov,win,SUB,1,3:45,1597.58,1629.46,1624.87,1602.17
UFC Fight Night: Blaydes vs. Daukaus,Luis Saldana,Bruno Souza,win,U-DEC,3,5:00,1497.44,1481.44,1516.52,1462.36
UFC Fight Night: Blaydes vs. Daukaus,Matheus Nicolau,David Dvorak,win,U-DEC,3,5:00,1571.26,1560.72,1590.65,1541.33
UFC Fight Night: Blaydes vs. Daukaus,Manon Fiorot,Jennifer Maia,win,U-DEC,3,5:00,1567.12,1518.35,1584.33,1501.14
UFC Fight Night: Blaydes vs. Daukaus,Aliaskhab Khizriev,Denis Tiuliulin,win,SUB,2,1:58,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Blaydes vs. Daukaus,Chris Gutierrez,Batgerel Danaa,win,KO/TKO,2,2:34,1577.15,1547.45,1600.02,1524.58
UFC Fight Night: Blaydes vs. Daukaus,Sara McMann,Karol Rosa,win,U-DEC,3,5:00,1498.91,1571.57,1523.03,1547.45
UFC Fight Night: Blaydes vs. Daukaus,Marc Diakiese,Viacheslav Borshchev,win,U-DEC,3,5:00,1486.51,1523.51,1508.63,1501.39
UFC Fight Night: Blaydes vs. Daukaus,Neil Magny,Max Griffin,win,S-DEC,3,5:00,1676.36,1545.34,1689.16,1532.54
UFC Fight Night: Blaydes vs. Daukaus,Kai Kara-France,Askar Askarov,win,U-DEC,3,5:00,1575.85,1568.96,1595.45,1549.36
UFC Fight Night: Blaydes vs. Daukaus,Bryan Barberena,Matt Brown,win,S-DEC,3,5:00,1531.11,1575.4,1553.65,1552.86
UFC Fight Night: Blaydes vs. Daukaus,Alexa Grasso,Joanne Wood,win,SUB,1,3:57,1541.86,1490.34,1563.18,1469.02
UFC Fight Night: Blaydes vs. Daukaus,Curtis Blaydes,Chris Daukaus,win,KO/TKO,2,0:17,1659.94,1579.58,1679.26,1560.26
UFC 273: Volkanovski vs. The Korean Zombie,Julio Arce,Daniel Santos,win,U-DEC,3,5:00,1524.18,1500.0,1542.79,1481.39
UFC 273: Volkanovski vs. The Korean Zombie,Piera Rodriguez,Kay Hansen,win,U-DEC,3,5:00,1500.0,1483.36,1519.04,1464.32
UFC 273: Volkanovski vs. The Korean Zombie,Aleksei Oleinik,Jared Vanderaa,win,SUB,1,3:39,1523.12,1461.4,1543.73,1440.79
UFC 273: Volkanovski vs. The Korean Zombie,Mike Malott,Mickey Gall,win,KO/TKO,1,3:41,1500.0,1540.64,1527.91,1512.73
UFC 273: Volkanovski vs. The Korean Zombie,Raquel Pennington,Aspen Ladd,win,U-DEC,3,5:00,1603.59,1543.1,1620.14,1526.55
UFC 273: Volkanovski vs. The Korean Zombie,Anthony Hernandez,Josh Fremd,win,U-DEC,3,5:00,1507.31,1500.0,1526.89,1480.42
UFC 273: Volkanovski vs. The Korean Zombie,Ian Machado Garry,Darian Weeks,win,U-DEC,3,5:00,1522.07,1480.68,1539.7,1463.05
UFC 273: Volkanovski vs. The Korean Zombie,Mark Madsen,Vinc Pichel,win,U-DEC,3,5:00,1561.59,1597.9,1583.67,1575.82
UFC 273: Volkanovski vs. The Korean Zombie,Mackenzie Dern,Tecia Pennington,win,S-DEC,3,5:00,1581.42,1572.83,1600.93,1553.32
UFC 273: Volkanovski vs. The Korean Zombie,Khamzat Chimaev,Gilbert Burns,win,U-DEC,3,5:00,1598.33,1688.41,1623.4,1663.34
UFC 273: Volkanovski vs. The Korean Zombie,Aljamain Sterling,Petr Yan,win,S-DEC,5,5:00,1689.13,1657.81,1707.33,1639.61
UFC 273: Volkanovski vs. The Korean Zombie,Alexander Volkanovski,Chan Sung Jung,win,KO/TKO,4,0:45,1722.89,1620.31,1740.72,1602.48
UFC Fight Night: Luque vs. Muhammad,Alatengheili,Kevin Croom,win,KO/TKO,1,0:47,1518.89,1466.88,1540.18,1445.59
UFC Fight Night: Luque vs. Muhammad,Sam Hughes,Istela Nunes,win,M-DEC,3,5:00,1442.98,1474.87,1464.81,1453.04
UFC Fight Night: Luque vs. Muhammad,Jordan Leavitt,Trey Ogden,win,S-DEC,3,5:00,1530.59,1500.0,1548.83,1481.76
UFC Fight Night: Luque vs. Muhammad,Martin Buday,Chris Barnett,win,U-DEC,3,1:38,1500.0,1502.26,1520.13,1482.13
UFC Fight Night: Luque vs. Muhammad,Rafa Garcia,Jesse Ronson,win,SUB,2,4:50,1484.32,1442.7,1506.34,1420.68
UFC Fight Night: Luque vs. Muhammad,Drakkar Klose,Brandon Jenkins,win,KO/TKO,2,0:33,1558.14,1473.4,1577.16,1454.38
UFC Fight Night: Luque vs. Muhammad,Pannie Kianzad,Lina Lansberg,win,U-DEC,3,5:00,1523.16,1496.2,1541.61,1477.75
UFC Fight Night: Luque vs. Muhammad,Devin Clark,William Knight,win,KO/TKO,3,3:21,1485.38,1523.58,1513.12,1495.84
UFC Fight Night: Luque vs. Muhammad,Mounir Lazzez,Ange Loosa,win,U-DEC,3,5:00,1501.95,1500.0,1521.84,1480.11
UFC Fight Night: Luque vs. Muhammad,Pat Sabatini,TJ Laramie,win,U-DEC,3,5:00,1563.38,1473.43,1578.31,1458.5
UFC Fight Night: Luque vs. Muhammad,Mayra Bueno Silva,Wu Yanan,win,U-DEC,3,5:00,1510.57,1467.13,1528.08,1449.62
UFC Fight Night: Luque vs. Muhammad,Andre Fialho,Miguel Baeza,win,KO/TKO,1,4:39,1483.17,1534.29,1511.82,1505.64
UFC Fight Night: Luque vs. Muhammad,Caio Borralho,Gadzhi Omargadzhiev,win,U-DEC,3,3:56,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Luque vs. Muhammad,Belal Muhammad,Vicente Luque,win,U-DEC,5,5:00,1664.77,1729.9,1688.48,1706.19
UFC Fight Night: Lemos vs. Andrade,Mike Jackson,Dean Barry,win,DQ,1,3:52,1475.0,1500.0,1496.44,1478.56
UFC Fight Night: Lemos vs. Andrade,Philipe Lins,Marcin Prachnio,win,U-DEC,3,5:00,1457.92,1481.87,1479.3,1460.49
UFC Fight Night: Lemos vs. Andrade,Preston Parsons,Evan Elder,win,U-DEC,3,5:00,1479.75,1500.0,1500.91,1478.84
UFC Fight Night: Lemos vs. Andrade,Aoriqileng,Cameron Else,win,KO/TKO,1,2:48,1459.78,1476.36,1485.97,1450.17
UFC Fight Night: Lemos vs. Andrade,Tyson Pedro,Ike Villanueva,win,KO/TKO,1,4:55,1504.91,1423.91,1524.18,1404.64
UFC Fight Night: Lemos vs. Andrade,Sergey Khandozhko,Dwight Grant,win,KO/TKO,2,4:15,1505.2,1511.16,1530.63,1485.73
UFC Fight Night: Lemos vs. Andrade,Marc-Andre Barriault,Jordan Wright,win,SUB,1,2:36,1472.43,1498.19,1499.28,1471.34
UFC Fight Night: Lemos vs. Andrade,Charles Jourdain,Lando Vannata,win,SUB,1,2:32,1508.82,1512.98,1534.12,1487.68
UFC Fight Night: Lemos vs. Andrade,Maycee Barber,Montana De La Rosa,win,U-DEC,3,5:00,1550.33,1565.24,1571.19,1544.38
UFC Fight Night: Lemos vs. Andrade,Claudio Puelles,Clay Guida,win,SUB,1,3:01,1562.9,1547.45,1586.79,1523.56
UFC Fight Night: Lemos vs. Andrade,Jessica Andrade,Amanda Lemos,win,SUB,1,3:13,1615.93,1587.87,1638.92,1564.88
UFC Fight Night: Font vs. Vera,Shanna Young,Gina Mazany,win,KO/TKO,2,3:11,1457.34,1438.11,1480.96,1414.49
UFC Fight Night: Font vs. Vera,Natan Levy,Mike Breeden,win,U-DEC,3,5:00,1477.83,1478.06,1497.84,1458.05
UFC Fight Night: Font vs. Vera,Gabe Green,Yohan Lainesse,win,KO/TKO,2,4:02,1502.74,1500.0,1527.54,1475.2
UFC Fight Night: Font vs. Vera,Francisco Figueiredo,Daniel Lacerda,win,SUB,1,1:18,1494.72,1476.44,1518.41,1452.75
UFC Fight Night: Font vs. Vera,Alexandr Romanov,Chase Sherman,win,SUB,1,2:11,1590.16,1410.51,1603.27,1397.4
UFC Fight Night: Font vs. Vera,Krzysztof Jotko,Gerald Meerschaert,win,U-DEC,3,5:00,1578.52,1571.09,1598.09,1551.52
UFC Fight Night: Font vs. Vera,Darren Elkins,Tristan Connelly,win,U-DEC,3,5:00,1578.84,1500.33,1594.4,1484.77
UFC Fight Night: Font vs. Vera,Grant Dawson,Jared Gordon,win,SUB,3,4:11,1610.4,1558.63,1631.7,1537.33
UFC Fight Night: Font vs. Vera,Joanderson Brito,Andre Fili,win,KO/TKO,1,0:41,1479.33,1544.8,1508.99,1515.14
UFC Fight Night: Font vs. Vera,Andrei Arlovski,Jake Collier,win,S-DEC,3,5:00,1589.0,1496.8,1603.81,1481.99
UFC Fight Night: Font vs. Vera,Marlon Vera,Rob Font,win,U-DEC,5,5:00,1643.84,1620.94,1662.52,1602.26
UFC 274: Oliveira vs. Gaethje,Journey Newson,Fernie Garcia,win,U-DEC,3,5:00,1458.24,1500.0,1480.63,1477.61
UFC 274: Oliveira vs. Gaethje,Loopy Godinez,Ariane Carnelossi,win,U-DEC,3,5:00,1507.44,1523.31,1528.35,1502.4
UFC 274: Oliveira vs. Gaethje,CJ Vergara,Kleydson Rodrigues,win,S-DEC,3,5:00,1478.38,1500.0,1499.62,1478.76
UFC 274: Oliveira vs. Gaethje,Tracy Cortez,Melissa Gatto,win,U-DEC,3,5:00,1555.02,1548.12,1574.62,1528.52
UFC 274: Oliveira vs. Gaethje,Andre Fialho,Cameron VanCamp,win,KO/TKO,1,2:35,1511.82,1500.0,1535.97,1475.85
UFC 274: Oliveira vs. Gaethje,Blagoy Ivanov,Marcos Rogerio de Lima,win,U-DEC,3,5:00,1503.37,1558.67,1526.53,1535.51
UFC 274: Oliveira vs. Gaethje,Brandon Royval,Matt Schnell,win,SUB,1,2:14,1524.36,1546.47,1550.95,1519.88
UFC 274: Oliveira vs. Gaethje,Macy Chiasson,Norma Dumont,win,S-DEC,3,5:00,1552.26,1540.03,1571.56,1520.73
UFC 274: Oliveira vs. Gaethje,Francisco Trinaldo,Danny Roberts,win,U-DEC,3,5:00,1654.72,1550.88,1668.91,1536.69
UFC 274: Oliveira vs. Gaethje,Randy Brown,Khaos Williams,win,S-DEC,3,5:00,1596.17,1580.14,1615.25,1561.06
UFC 274: Oliveira vs. Gaethje,Ovince Saint Preux,Mauricio Rua,win,S-DEC,3,5:00,1526.77,1565.07,1548.97,1542.87
UFC 274: Oliveira vs. Gaethje,Michael Chandler,Tony Ferguson,win,KO/TKO,2,0:17,1507.22,1696.76,1544.65,1659.33
UFC 274: Oliveira vs. Gaethje,Carla Esparza,Rose Namajunas,win,S-DEC,5,5:00,1607.59,1651.64,1630.11,1629.12
UFC 274: Oliveira vs. Gaethje,Charles Oliveira,Justin Gaethje,win,SUB,1,3:22,1766.37,1631.1,1782.1,1615.37
UFC Fight Night: Blachowicz vs. Rakic,Andre Petroski,Nick Maximov,win,SUB,1,1:16,1544.7,1540.6,1569.4,1515.9
UFC Fight Night: Blachowicz vs. Rakic,Tatsuro Taira,Carlos Candelario,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Blachowicz vs. Rakic,Virna Jandiroba,Angela Hill,win,U-DEC,3,5:00,1521.81,1472.87,1539.01,1455.67
UFC Fight Night: Blachowicz vs. Rakic,Michael Johnson,Alan Patrick,win,KO/TKO,2,3:22,1470.81,1530.79,1500.08,1501.52
UFC Fight Night: Blachowicz vs. Rakic,Viviane Araujo,Andrea Lee,win,U-DEC,3,5:00,1540.89,1547.64,1561.28,1527.25
UFC Fight Night: Blachowicz vs. Rakic,Allan Nascimento,Jake Hadley,win,U-DEC,3,5:00,1481.08,1500.0,1502.17,1478.91
UFC Fight Night: Blachowicz vs. Rakic,Manuel Torres,Frank Camacho,win,KO/TKO,1,3:27,1500.0,1450.01,1521.43,1428.58
UFC Fight Night: Blachowicz vs. Rakic,Katlyn Cerminara,Amanda Ribas,win,S-DEC,3,5:00,1605.11,1577.35,1623.52,1558.94
UFC Fight Night: Blachowicz vs. Rakic,Davey Grant,Louis Smolka,win,KO/TKO,3,0:49,1494.31,1494.67,1519.34,1469.64
UFC Fight Night: Blachowicz vs. Rakic,Ryan Spann,Ion Cutelaba,win,SUB,1,2:22,1562.21,1517.18,1583.99,1495.4
UFC Fight Night: Blachowicz vs. Rakic,Jan Blachowicz,Aleksandar Rakic,win,KO/TKO,3,1:11,1656.55,1611.54,1678.33,1589.76
UFC Fight Night: Holm vs. Vieira,Sam Hughes,Elise Reed,win,KO/TKO,3,3:52,1464.81,1497.45,1492.15,1470.11
UFC Fight Night: Holm vs. Vieira,Chase Hooper,Felipe Colares,win,KO/TKO,3,3:00,1502.34,1486.2,1526.18,1462.36
UFC Fight Night: Holm vs. Vieira,Jonathan Martinez,Vince Morales,win,U-DEC,3,5:00,1561.49,1509.32,1578.51,1492.3
UFC Fight Night: Holm vs. Vieira,Uros Medic,Omar Morales,win,KO/TKO,2,3:05,1499.16,1511.56,1525.05,1485.67
UFC Fight Night: Holm vs. Vieira,Jailton Almeida,Parker Porter,win,SUB,1,4:35,1525.91,1531.65,1551.32,1506.24
UFC Fight Night: Holm vs. Vieira,Joseph Holmes,Alen Amedovski,win,SUB,1,1:04,1478.72,1452.82,1501.86,1429.68
UFC Fight Night: Holm vs. Vieira,JunYong Park,Eryk Anders,win,S-DEC,3,5:00,1504.38,1516.91,1525.1,1496.19
UFC Fight Night: Holm vs. Vieira,Tabatha Ricci,Polyana Viana,win,U-DEC,3,5:00,1498.13,1508.78,1518.74,1488.17
UFC Fight Night: Holm vs. Vieira,Chidi Njokuani,Dusko Todorovic,win,KO/TKO,1,4:48,1524.8,1498.24,1547.89,1475.15
UFC Fight Night: Holm vs. Vieira,Michel Pereira,Santiago Ponzinibbio,win,S-DEC,3,5:00,1572.4,1626.5,1595.49,1603.41
UFC Fight Night: Holm vs. Vieira,Ketlen Vieira,Holly Holm,win,S-DEC,5,5:00,1568.62,1562.55,1588.27,1542.9
UFC Fight Night: Volkov vs. Rozenstruik,Erin Blanchfield,JJ Aldrich,win,SUB,2,2:38,1538.93,1568.74,1566.07,1541.6
UFC Fight Night: Volkov vs. Rozenstruik,Rinat Fakhretdinov,Andreas Michailidis,win,U-DEC,3,5:00,1500.0,1470.53,1518.31,1452.22
UFC Fight Night: Volkov vs. Rozenstruik,Jeff Molina,Zhalgas Zhumagulov,win,S-DEC,3,5:00,1543.56,1460.37,1558.86,1445.07
UFC Fight Night: Volkov vs. Rozenstruik,Tony Gravely,Johnny Munoz,win,KO/TKO,1,1:08,1517.96,1505.02,1542.03,1480.95
UFC Fight Night: Volkov vs. Rozenstruik,Benoit Saint Denis,Niklas Stolze,win,SUB,2,1:32,1485.41,1456.17,1508.31,1433.27
UFC Fight Night: Volkov vs. Rozenstruik,Damon Jackson,Dan Argueta,win,U-DEC,3,5:00,1528.82,1500.0,1547.16,1481.66
UFC Fight Night: Volkov vs. Rozenstruik,Joe Solecki,Alex Da Silva,win,M-DEC,3,5:00,1547.49,1477.85,1563.53,1461.81
UFC Fight Night: Volkov vs. Rozenstruik,Karolina Kowalkiewicz,Felice Herrig,win,SUB,2,4:01,1455.48,1511.81,1484.5,1482.79
UFC Fight Night: Volkov vs. Rozenstruik,Alonzo Menifield,Askar Mozharov,win,KO/TKO,1,4:40,1529.28,1500.0,1552.18,1477.1
UFC Fight Night: Volkov vs. Rozenstruik,Ode Osbourne,Zarrukh Adashev,win,KO/TKO,1,1:01,1493.44,1475.88,1517.18,1452.14
UFC Fight Night: Volkov vs. Rozenstruik,Karine Silva,Poliana Botelho,win,SUB,1,4:55,1500.0,1496.79,1524.77,1472.02
UFC Fight Night: Volkov vs. Rozenstruik,Lucas Almeida,Michael Trizano,win,KO/TKO,3,0:55,1500.0,1515.91,1526.14,1489.77
UFC Fight Night: Volkov vs. Rozenstruik,Movsar Evloev,Dan Ige,win,U-DEC,3,5:00,1602.53,1572.61,1620.81,1554.33
UFC Fight Night: Volkov vs. Rozenstruik,Alexander Volkov,Jairzinho Rozenstruik,win,KO/TKO,1,2:12,1602.17,1595.35,1626.68,1570.84
UFC 275: Teixeira vs. Prochazka,Joselyne Edwards,Ramona Pascual,win,U-DEC,3,5:00,1481.2,1481.61,1501.22,1461.59
UFC 275: Teixeira vs. Prochazka,Silvana Gomez Juarez,Liang Na,win,KO/TKO,1,1:22,1448.98,1472.93,1475.7,1446.21
UFC 275: Teixeira vs. Prochazka,Kyung Ho Kang,Batgerel Danaa,win,U-DEC,3,5:00,1566.47,1524.58,1584.07,1506.98
UFC 275: Teixeira vs. Prochazka,Brendan Allen,Jacob Malkoun,win,U-DEC,3,5:00,1580.56,1517.93,1596.99,1501.5
UFC 275: Teixeira vs. Prochazka,Maheshate,Steve Garcia,win,KO/TKO,1,1:14,1500.0,1506.74,1525.48,1481.26
UFC 275: Teixeira vs. Prochazka,Josh Culibao,SeungWoo Choi,win,S-DEC,3,5:00,1496.03,1502.61,1516.41,1482.23
UFC 275: Teixeira vs. Prochazka,Jack Della Maddalena,Ramazan Emeev,win,KO/TKO,1,2:32,1525.0,1557.26,1552.31,1529.95
UFC 275: Teixeira vs. Prochazka,Jake Matthews,Andre Fialho,win,KO/TKO,2,2:24,1582.22,1535.97,1603.91,1514.28
UFC 275: Teixeira vs. Prochazka,Zhang Weili,Joanna Jedrzejczyk,win,KO/TKO,2,2:28,1571.8,1591.65,1598.23,1565.22
UFC 275: Teixeira vs. Prochazka,Valentina Shevchenko,Taila Santos,win,S-DEC,5,5:00,1695.1,1567.78,1708.08,1554.8
UFC 275: Teixeira vs. Prochazka,Jiri Prochazka,Glover Teixeira,win,SUB,5,4:32,1560.38,1738.21,1597.16,1701.43
UFC Fight Night: Kattar vs. Emmett,Roman Dolidze,Kyle Daukaus,win,KO/TKO,1,1:13,1540.09,1512.42,1563.1,1489.41
UFC Fight Night: Kattar vs. Emmett,Phil Hawes,Deron Winn,win,KO/TKO,2,4:25,1532.95,1493.64,1555.13,1471.46
UFC Fight Night: Kattar vs. Emmett,Cody Stamann,Eddie Wineland,win,KO/TKO,1,0:59,1518.52,1479.23,1540.7,1457.05
UFC Fight Night: Kattar vs. Emmett,Maria Oliveira,Gloria de Paula,win,S-DEC,3,5:00,1478.67,1474.06,1498.4,1454.33
UFC Fight Night: Kattar vs. Emmett,Ricardo Ramos,Danny Chavez,win,KO/TKO,1,1:12,1543.19,1497.5,1564.92,1475.77
UFC Fight Night: Kattar vs. Emmett,Jeremiah Wells,Court McGee,win,KO/TKO,1,1:34,1553.74,1513.22,1575.84,1491.12
UFC Fight Night: Kattar vs. Emmett,Natalia Silva,Jasmine Jasudavicius,win,U-DEC,3,5:00,1500.0,1520.2,1521.16,1499.04
UFC Fight Night: Kattar vs. Emmett,Adrian Yanez,Tony Kelley,win,KO/TKO,1,3:49,1588.31,1524.83,1608.79,1504.35
UFC Fight Night: Kattar vs. Emmett,Gregory Rodrigues,Julian Marquez,win,KO/TKO,1,3:18,1522.9,1546.84,1549.62,1520.12
UFC Fight Night: Kattar vs. Emmett,Damir Ismagulov,Guram Kutateladze,win,S-DEC,3,5:00,1573.48,1520.0,1590.43,1503.05
UFC Fight Night: Kattar vs. Emmett,Joaquin Buckley,Albert Duraev,win,KO/TKO,2,5:00,1544.7,1518.66,1567.83,1495.53
UFC Fight Night: Kattar vs. Emmett,Kevin Holland,Tim Means,win,SUB,2,1:28,1610.09,1589.36,1633.6,1565.85
UFC Fight Night: Kattar vs. Emmett,Josh Emmett,Calvin Kattar,win,S-DEC,5,5:00,1638.81,1616.19,1657.51,1597.49
UFC Fight Night: Tsarukyan vs. Gamrot,Vanessa Demopoulos,Jinh Yu Frey,win,S-DEC,3,5:00,1506.13,1497.31,1525.62,1477.82
UFC Fight Night: Tsarukyan vs. Gamrot,Mario Bautista,Brian Kelleher,win,SUB,1,2:27,1518.77,1543.62,1545.56,1516.83
UFC Fight Night: Tsarukyan vs. Gamrot,Cody Durden,JP Buys,win,KO/TKO,1,1:08,1471.58,1456.66,1495.51,1432.73
UFC Fight Night: Tsarukyan vs. Gamrot,Sergey Morozov,Raulian Paiva,win,U-DEC,3,5:00,1473.01,1509.82,1495.12,1487.71
UFC Fight Night: Tsarukyan vs. Gamrot,Shayilan Nuerdanbieke,TJ Brown,win,U-DEC,3,5:00,1494.88,1497.15,1515.01,1477.02
UFC Fight Night: Tsarukyan vs. Gamrot,Carlos Ulberg,Tafon Nchukwi,win,KO/TKO,1,1:15,1493.35,1490.95,1518.18,1466.12
UFC Fight Night: Tsarukyan vs. Gamrot,Chris Curtis,Rodolfo Vieira,win,U-DEC,3,5:00,1558.89,1539.99,1577.8,1521.08
UFC Fight Night: Tsarukyan vs. Gamrot,Umar Nurmagomedov,Nate Maness,win,U-DEC,3,5:00,1553.36,1567.59,1574.18,1546.77
UFC Fight Night: Tsarukyan vs. Gamrot,Thiago Moises,Christos Giagos,win,SUB,1,3:05,1514.58,1506.7,1539.01,1482.27
UFC Fight Night: Tsarukyan vs. Gamrot,Josh Parisian,Alan Baudot,win,KO/TKO,2,3:04,1470.52,1458.91,1494.68,1434.75
UFC Fight Night: Tsarukyan vs. Gamrot,Shavkat Rakhmonov,Neil Magny,win,SUB,2,4:58,1586.95,1689.16,1619.1,1657.01
UFC Fight Night: Tsarukyan vs. Gamrot,Mateusz Gamrot,Arman Tsarukyan,win,U-DEC,5,5:00,1566.23,1601.25,1588.24,1579.24
UFC 276: Adesanya vs. Cannonier,Julija Stoliarenko,Jessica-Rose Clark,win,SUB,1,0:42,1423.73,1509.32,1454.77,1478.28
UFC 276: Adesanya vs. Cannonier,Maycee Barber,Jessica Eye,win,U-DEC,3,5:00,1571.19,1458.84,1584.94,1445.09
UFC 276: Adesanya vs. Cannonier,Andre Muniz,Uriah Hall,win,U-DEC,3,5:00,1596.91,1601.69,1617.19,1581.41
UFC 276: Adesanya vs. Cannonier,Dricus Du Plessis,Brad Tavares,win,U-DEC,3,5:00,1552.4,1619.2,1576.2,1595.4
UFC 276: Adesanya vs. Cannonier,Ian Machado Garry,Gabe Green,win,U-DEC,3,5:00,1539.7,1527.54,1559.0,1508.24
UFC 276: Adesanya vs. Cannonier,Jim Miller,Donald Cerrone,win,SUB,2,1:32,1595.12,1581.46,1619.14,1557.44
UFC 276: Adesanya vs. Cannonier,Jalin Turner,Brad Riddell,win,SUB,1,0:45,1582.54,1554.36,1605.52,1531.38
UFC 276: Adesanya vs. Cannonier,Pedro Munhoz,Sean O'Malley,nc,CNC,2,3:09,1576.05,1622.38,1576.05,1622.38
UFC 276: Adesanya vs. Cannonier,Bryan Barberena,Robbie Lawler,win,KO/TKO,2,4:47,1553.65,1612.92,1582.87,1583.7
UFC 276: Adesanya vs. Cannonier,Alex Pereira,Sean Strickland,win,KO/TKO,1,2:36,1547.84,1676.1,1581.67,1642.27
UFC 276: Adesanya vs. Cannonier,Alexander Volkanovski,Max Holloway,win,U-DEC,5,5:00,1740.72,1742.13,1760.8,1722.05
UFC 276: Adesanya vs. Cannonier,Israel Adesanya,Jared Cannonier,win,U-DEC,5,5:00,1726.55,1623.11,1740.77,1608.89
UFC Fight Night: Dos Anjos vs. Fiziev,Saidyokub Kakhramonov,Ronnie Lawrence,win,U-DEC,3,5:00,1526.93,1543.12,1547.86,1522.19
UFC Fight Night: Dos Anjos vs. Fiziev,Kennedy Nzechukwu,Karl Roberson,win,KO/TKO,3,2:19,1502.92,1474.12,1525.85,1451.19
UFC Fight Night: Dos Anjos vs. Fiziev,David Onama,Garrett Armfield,win,SUB,2,3:13,1506.48,1500.0,1531.01,1475.47
UFC Fight Night: Dos Anjos vs. Fiziev,Antonina Shevchenko,Cortney Casey,win,S-DEC,3,5:00,1479.78,1484.12,1500.03,1463.87
UFC Fight Night: Dos Anjos vs. Fiziev,Cody Brundage,Tresean Gore,win,KO/TKO,1,3:50,1506.09,1481.44,1529.32,1458.21
UFC Fight Night: Dos Anjos vs. Fiziev,Jamie Mullarkey,Michael Johnson,win,S-DEC,3,5:00,1496.62,1500.08,1516.82,1479.88
UFC Fight Night: Dos Anjos vs. Fiziev,Aiemann Zahabi,Ricky Turcios,win,U-DEC,3,5:00,1501.0,1520.0,1522.09,1498.91
UFC Fight Night: Dos Anjos vs. Fiziev,Chase Sherman,Jared Vanderaa,win,KO/TKO,3,3:10,1397.4,1440.79,1425.51,1412.68
UFC Fight Night: Dos Anjos vs. Fiziev,Said Nurmagomedov,Douglas Silva de Andrade,win,U-DEC,3,5:00,1575.89,1547.89,1594.28,1529.5
UFC Fight Night: Dos Anjos vs. Fiziev,Caio Borralho,Armen Petrosyan,win,U-DEC,3,5:00,1520.0,1522.6,1540.15,1502.45
UFC Fight Night: Dos Anjos vs. Fiziev,Rafael Fiziev,Rafael Dos Anjos,win,KO/TKO,5,0:18,1593.98,1678.11,1624.92,1647.17
UFC Fight Night: Ortega vs. Rodriguez,Emily Ducote,Jessica Penne,win,U-DEC,3,5:00,1500.0,1503.05,1520.18,1482.87
UFC Fight Night: Ortega vs. Rodriguez,Dustin Stoltzfus,Dwight Grant,win,U-DEC,3,5:00,1438.56,1485.73,1461.26,1463.03
UFC Fight Night: Ortega vs. Rodriguez,Dustin Jacoby,Da Woon Jung,win,KO/TKO,1,3:13,1566.58,1589.61,1593.23,1562.96
UFC Fight Night: Ortega vs. Rodriguez,Bill Algeo,Herbert Burns,win,KO/TKO,2,1:50,1509.02,1522.03,1534.96,1496.09
UFC Fight Night: Ortega vs. Rodriguez,Ricky Simon,Jack Shore,win,SUB,2,3:28,1614.38,1596.71,1638.11,1572.98
UFC Fight Night: Ortega vs. Rodriguez,Punahele Soriano,Dalcha Lungiambula,win,KO/TKO,2,0:28,1509.89,1469.04,1531.96,1446.97
UFC Fight Night: Ortega vs. Rodriguez,Lauren Murphy,Miesha Tate,win,U-DEC,3,5:00,1562.03,1525.65,1579.94,1507.74
UFC Fight Night: Ortega vs. Rodriguez,Shane Burgos,Charles Jourdain,win,M-DEC,3,5:00,1578.08,1534.12,1595.56,1516.64
UFC Fight Night: Ortega vs. Rodriguez,Matt Schnell,Sumudaerji,win,SUB,2,4:24,1519.88,1535.78,1546.02,1509.64
UFC Fight Night: Ortega vs. Rodriguez,Li Jingliang,Muslim Salikhov,win,KO/TKO,2,4:38,1601.39,1601.41,1626.39,1576.41
UFC Fight Night: Ortega vs. Rodriguez,Amanda Lemos,Michelle Waterson-Gomez,win,SUB,2,1:48,1564.88,1528.1,1587.24,1505.74
UFC Fight Night: Ortega vs. Rodriguez,Yair Rodriguez,Brian Ortega,win,KO/TKO,1,4:11,1626.99,1646.34,1653.38,1619.95
